CityName,TownName,VilCode,VilName,NesatAndHaitang,Megi,NesatAndHaitang,Megi
桃園市,八德區,6800800-019,大成里,98.3825971289,644.5602368025,109.4478618313,587.669606043
桃園市,八德區,6800800-020,大義里,78.6695561274,716.9596167737,67.5480831164,726.2497853028
桃園市,八德區,6800800-021,大忠里,213.3318978284,533.5737705787,167.5161691742,621.6213061672
桃園市,八德區,6800800-022,大福里,117.1504223534,875.0575660252,94.3559290412,824.4177456695
桃園市,八德區,6800800-023,大勇里,82.4725726163,1060.7296485229,91.0117430834,985.8161090897
桃園市,八德區,6800800-024,大信里,105.4805994397,838.4153617157,94.6119359839,909.9101360705
桃園市,八德區,6800800-025,大華里,75.3410939187,421.1937413158,61.979981151,509.179416902
桃園市,八德區,6800800-026,大仁里,94.1590285611,1141.8443209819,84.1805578892,1117.6807759178
桃園市,八德區,6800800-027,大智里,79.1400623747,856.0605781329,82.4091345622,809.3914418046
桃園市,八德區,6800800-028,瑞泰里,207.9707798824,803.9685921777,155.0460429586,929.2496916697
桃園市,八德區,6800800-029,大昌里,81.9065670515,459.7918950786,72.7120581713,532.5255012509
桃園市,八德區,6800800-030,大正里,89.865625801,842.471296273,99.2103558149,743.0152937061
桃園市,八德區,6800800-031,大強里,329.7105835061,1606.2567198828,289.9358600086,1755.6936294234
桃園市,八德區,6800800-032,大發里,361.1457961052,781.5561492394,352.1015169345,913.0785627731
桃園市,八德區,6800800-033,大明里,99.9206277085,532.4070223544,87.8282947761,587.7199398539
桃園市,八德區,6800800-034,大竹里,226.713563748,800.7433821457,227.8128152248,829.5887012927
桃園市,八德區,6800800-035,大慶里,10.9307377454,84.2729173803,18.9378840409,95.5143316071
桃園市,八德區,6800800-036,大千里,85.1977617463,604.827158869,66.6851125433,618.7698578122
桃園市,八德區,6800800-037,大榮里,113.5195749174,333.0924439656,85.97507699,310.8464996099
桃園市,八德區,6800800-038,茄明里,171.3588462252,951.7352209212,171.323882516,1142.2432518808
桃園市,八德區,6800800-039,高城里,55.4640196356,1081.986524803,52.2301967578,1170.8052414929
桃園市,八德區,6800800-040,瑞興里,148.9775712642,936.6549880977,145.592551656,1023.1249255911
桃園市,八德區,6800800-041,大愛里,188.0910841178,553.2137695427,161.3769961368,570.0499198996
桃園市,八德區,6800800-042,大宏里,72.3289455845,352.9064549445,44.4902461141,375.8881947868
桃園市,八德區,6800800-043,大漢里,9.5987015773,521.7323865348,22.40792654,548.8652658495
桃園市,八德區,6800800-044,廣德里,334.0990760399,823.5967088096,267.1823347501,972.2117441236
桃園市,八德區,6800800-045,龍友里,119.2131276022,903.0939039563,104.2373954109,982.0638126356
桃園市,八德區,6800800-046,陸光里,7.9197142305,618.2406220947,23.5667575954,720.0149729787
桃園市,八德區,6800800-047,永豐里,496.7238620282,2409.1809054507,437.3614331856,2380.691247523
桃園市,八德區,6800800-048,大順里,86.2772555521,774.1166805729,79.5651777003,792.1544195377
桃園市,龍潭區,6800900-001,黃唐里,257.038229068,3137.5374782204,358.0825587369,3171.9662873207
桃園市,龍潭區,6800900-002,中山里,510.8236408156,1952.0517411948,497.1158513115,2108.1065520886
桃園市,龍潭區,6800900-003,烏林里,445.6295997021,1138.6129000342,418.8467015738,1099.5700944453
桃園市,龍潭區,6800900-004,高平里,491.8368518294,3805.5156889647,394.4802147684,3906.1383247415
桃園市,龍潭區,6800900-006,凌雲里,300.0225873662,1560.3552480214,253.5609886921,1443.1786962098
桃園市,龍潭區,6800900-007,八德里,258.3808163476,929.9554365693,184.0832094416,984.3161163306
桃園市,龍潭區,6800900-008,三水里,384.5693216998,1091.0063197913,299.202553476,1074.1798877812
桃園市,龍潭區,6800900-009,上林里,460.5714601024,3572.2261818641,437.9731006775,3552.5019183069
桃園市,龍潭區,6800900-010,中正里,237.898026769,1575.1630568591,200.9810292139,1716.3707783198
桃園市,龍潭區,6800900-011,龍潭里,22.5428412689,291.5999566608,25.4272985989,340.6845687468
桃園市,龍潭區,6800900-012,高原里,445.7393905305,2435.9831507906,415.9011501217,2406.2537904321
桃園市,龍潭區,6800900-013,九龍里,540.2986379812,2181.4668925314,551.6897760787,2176.7136344944
桃園市,龍潭區,6800900-014,中興里,115.2051523599,1565.8845369674,109.8758201264,1675.0688954474
桃園市,龍潭區,6800900-015,佳安里,372.9857405026,4293.1792861797,295.9485244738,4426.3933940167
桃園市,龍潭區,6800900-016,三和里,519.013974781,1972.0726870269,401.0476865928,2054.9619241326
桃園市,龍潭區,6800900-017,三坑里,466.1647417807,757.2203298417,415.8223931173,877.7853370622
桃園市,龍潭區,6800900-018,大平里,403.1771081855,1568.1876087106,388.3515462847,1881.9687633552
桃園市,龍潭區,6800900-019,三林里,384.9637634591,3701.153984092,359.8310325507,3501.1220390842
桃園市,龍潭區,6800900-020,永興里,79.1177873098,1162.2622639112,71.7854092482,1292.336884493
桃園市,龍潭區,6800900-021,烏樹林里,230.9597390601,1091.4718129276,262.0797399848,1114.0012527806
桃園市,龍潭區,6800900-022,百年里,5.4549492608,92.6413291493,16.924544661,101.6664926003
桃園市,龍潭區,6800900-023,龍祥里,165.0597656081,1019.8342340484,135.8082350482,969.691556784
桃園市,龍潭區,6800900-024,聖德里,285.5351369922,943.9240630611,221.5743334651,1045.8432230817
桃園市,龍潭區,6800900-025,龍星里,114.6519383731,1031.1840004276,104.0963991822,1187.4407773523
桃園市,龍潭區,6800900-026,上華里,140.947692552,1432.2707753767,140.9505350371,1347.1197225836
桃園市,龍潭區,6800900-027,武漢里,376.3019558331,1629.3146124805,324.210961736,1767.6778937496
桃園市,龍潭區,6800900-028,東興里,72.284530424,1726.1478000342,73.3147995559,1983.8541143524
桃園市,龍潭區,6800900-029,北興里,259.8644554698,1170.6994509476,196.8599053105,1291.8319338925
桃園市,龍潭區,6800900-030,建林里,98.1653124946,794.1073037197,83.8524360478,817.9285789446
桃園市,龍潭區,6800900-031,富林里,84.8455926492,979.8056758767,74.6052768148,1173.0226139108
桃園市,平鎮區,6801000-001,雙連里,539.2579543315,2915.5318022667,432.9489999588,3047.2257679828
桃園市,平鎮區,6801000-002,高雙里,111.2192629796,1105.0925344351,90.9037325441,1126.8229261696
桃園市,平鎮區,6801000-003,復旦里,311.6615255993,1198.8891158481,246.2164471106,1473.5222344934
桃園市,平鎮區,6801000-004,廣興里,159.8570081938,582.4118003872,131.2411991014,624.342862566
桃園市,平鎮區,6801000-005,義民里,133.1868200495,950.8415749042,108.6388939619,910.600306785
桃園市,平鎮區,6801000-006,宋屋里,170.4892815023,1765.8104055585,181.4299916914,1782.1311813884
桃園市,平鎮區,6801000-007,新勢里,193.0878994458,613.6092387869,172.2117517202,640.062158216
桃園市,平鎮區,6801000-008,新富里,178.8772600863,603.0354666739,206.8889619211,625.1016858872
桃園市,平鎮區,6801000-009,北勢里,103.2974179298,411.7464393452,89.9131721808,505.8698334952
桃園市,平鎮區,6801000-010,北興里,134.8715070455,1123.4919036239,121.371740775,1111.9751546482
桃園市,平鎮區,6801000-011,北貴里,113.4184389542,858.0797130674,108.0776434044,898.5119068976
桃園市,平鎮區,6801000-012,平鎮里,419.1988353167,2760.6568344014,333.6933072113,2833.8619904337
桃園市,平鎮區,6801000-013,南勢里,325.1597884828,2830.6192625846,363.9411275584,3021.8057465768
桃園市,平鎮區,6801000-014,莊敬里,85.6903037432,1249.9346152721,90.2377342384,1419.4616841331
桃園市,平鎮區,6801000-015,山峰里,100.7617611223,583.2922332286,86.4306103811,699.1908931099
桃園市,平鎮區,6801000-016,湧光里,239.4520319163,1956.1567314349,219.8530731081,2205.7713858586
桃園市,平鎮區,6801000-017,龍恩里,85.913831263,1486.5436310016,74.3221334245,1672.4292761521
桃園市,平鎮區,6801000-018,東社里,85.8131998993,1456.6499389855,73.9676827323,1602.800328495
桃園市,平鎮區,6801000-019,龍興里,204.3303519123,2052.678447807,169.2448708434,2145.375544963
桃園市,平鎮區,6801000-020,貿易里,193.3924990232,1144.8987791216,204.7609418361,1076.4827712642
桃園市,平鎮區,6801000-021,忠貞里,118.1230975647,451.0795396325,76.0994602772,545.9737748315
桃園市,平鎮區,6801000-022,中正里,89.3120783557,1234.6481954032,82.3550424505,1213.46496087
桃園市,平鎮區,6801000-023,建安里,603.512795458,3658.7000286249,580.3547854826,3887.3111987901
桃園市,平鎮區,6801000-024,東勢里,608.8676677525,5289.3309908123,462.4192640263,5292.2799452419
桃園市,平鎮區,6801000-025,東安里,77.0647031909,1251.9085945951,70.7143034913,1258.9265789402
桃園市,平鎮區,6801000-026,新安里,331.727281376,2125.2308651243,245.081488484,2235.7127496059
桃園市,平鎮區,6801000-027,鎮興里,213.1799572105,1005.5486387432,166.3560839998,992.9222314066
桃園市,平鎮區,6801000-028,義興里,157.18407563,915.7990246151,160.37498502,1071.2888455593
桃園市,平鎮區,6801000-029,湧豐里,97.283014451,755.4770116186,102.8337233042,761.2236236703
桃園市,平鎮區,6801000-030,湧安里,88.2631026125,1152.34002119,81.0438070047,1296.176755177
桃園市,平鎮區,6801000-031,廣達里,112.9262005779,619.8859128912,119.0463900034,698.8891271785
桃園市,平鎮區,6801000-032,福林里,252.6132515033,2298.5159130842,320.7171473542,2379.6222317646
桃園市,平鎮區,6801000-033,金星里,225.6591676423,1341.6753212972,178.9030930752,1553.9362906066
桃園市,平鎮區,6801000-034,廣仁里,78.085944888,1227.3462906617,77.0530470236,1259.2815456346
桃園市,平鎮區,6801000-035,新貴里,218.822050297,997.6292725042,171.8907984672,1073.8083934837
桃園市,平鎮區,6801000-036,北富里,94.8271784259,961.8748826375,83.2033488806,997.1894974573
桃園市,平鎮區,6801000-037,新榮里,202.0094483911,594.8545836503,266.7253284065,612.1632458877
桃園市,平鎮區,6801000-038,華安里,68.7094875682,1389.6970291202,61.2797278299,1597.3512685287
桃園市,平鎮區,6801000-039,金陵里,61.7276606052,197.1268120199,46.9740874701,212.7285769942
桃園市,平鎮區,6801000-040,北安里,99.3477072867,367.7294514643,70.4057144759,402.1009386605
桃園市,平鎮區,6801000-041,北華里,79.4679825945,392.5532886663,55.5340026961,364.4079229194
桃園市,平鎮區,6801000-042,復興里,131.5186962993,1193.1129485287,129.5525270821,1298.0449451222
桃園市,平鎮區,6801000-043,平興里,89.057241219,373.3947252699,73.1840705382,400.9575549409
桃園市,平鎮區,6801000-044,新英里,84.8966993131,360.4058020439,89.2437430965,371.0932184388
桃園市,平鎮區,6801000-045,平安里,215.4956807866,1611.944020614,164.8611625417,1705.5381780095
桃園市,平鎮區,6801000-046,平南里,507.677018227,2805.135657546,462.4188276238,3030.072680584
桃園市,新屋區,6801100-001,新屋里,175.8414674335,3304.2176119737,180.9324635454,3106.715757936
桃園市,新屋區,6801100-002,新生里,414.2521551325,2937.9998508703,296.3095819274,3020.9116323578
桃園市,新屋區,6801100-003,後湖里,209.3312973233,1339.3687988038,192.1754392551,1444.2567829215
桃園市,新屋區,6801100-004,清華里,367.9928914904,2284.7840151541,288.5024141298,2433.8773767493
桃園市,新屋區,6801100-005,頭洲里,224.5490059732,1942.368452612,267.1357010197,2007.6261787549
桃園市,新屋區,6801100-006,埔頂里,148.2723658718,1050.2849807441,148.3035853793,1161.6870990638
桃園市,新屋區,6801100-007,九斗里,444.1826539815,2993.0152791412,389.5464821727,2997.3580214593
桃園市,新屋區,6801100-008,社子里,468.7105436436,1570.4607619455,491.701463427,1767.1720474536
桃園市,新屋區,6801100-009,東明里,517.2741384126,1325.4601064729,471.3305946965,1532.2349845755
桃園市,新屋區,6801100-010,石磊里,151.7173957746,1069.1372243974,135.7580233511,1218.9785441098
桃園市,新屋區,6801100-011,下埔里,284.7385548671,1431.1487256066,248.4890839855,1440.9191900367
桃園市,新屋區,6801100-012,下田里,231.6978724863,1429.4195474092,217.9053142938,1575.2875957701
桃園市,新屋區,6801100-013,石牌里,159.243058829,1085.4011309647,173.7706855735,1161.4296289368
桃園市,新屋區,6801100-014,赤欄里,278.5467527932,1286.188062125,298.949690152,1245.156730376
桃園市,新屋區,6801100-015,永興里,406.9384840188,1441.1043315654,382.9632980296,1484.0335440528
桃園市,新屋區,6801100-016,永安里,496.199342387,2162.5592327797,434.7453066296,2315.1536115476
桃園市,新屋區,6801100-017,笨港里,393.5330378873,1364.2334179899,400.7397507888,1411.9714772308
桃園市,新屋區,6801100-018,深圳里,205.1598196362,1235.6198862349,233.3205135196,1282.2787286741
桃園市,新屋區,6801100-019,蚵間里,157.2850970794,1464.821568523,189.4620293261,1576.0740562793
桃園市,新屋區,6801100-020,槺榔里,7.5359685621,280.0694718503,45.535637185,144.5065725685
桃園市,新屋區,6801100-021,後庄里,260.0513119389,1576.6072748247,303.27308753,1648.7275269173
桃園市,新屋區,6801100-022,大坡里,399.9072649018,1269.449939904,429.9076391535,1359.384992787
桃園市,新屋區,6801100-023,望間里,232.7643191865,993.4518750766,244.2694573661,1085.8233736282
桃園市,觀音區,6801200-001,觀音里,379.7368607159,2021.3499084748,357.8961696659,2041.9887914126
桃園市,觀音區,6801200-002,白玉里,517.1044065095,1193.5633724296,480.2699708185,1356.9957872453
桃園市,觀音區,6801200-003,廣興里,253.1298262133,1659.243463953,327.1409106345,1757.0792430164
桃園市,觀音區,6801200-004,大潭里,401.0913900675,1265.0472116558,347.9687341761,1388.0487937247
桃園市,觀音區,6801200-005,武威里,222.0336943538,1660.0784721145,210.127261653,1687.8286139176
桃園市,觀音區,6801200-006,保生里,95.0136279635,124.7984069577,67.3361286118,144.4446333588
桃園市,觀音區,6801200-007,三和里,160.4473290628,964.3182716297,150.4321310736,960.1564162056
桃園市,觀音區,6801200-008,新興里,392.5550891922,1186.4490293047,393.2602469958,1189.8492822418
桃園市,觀音區,6801200-009,坑尾里,525.3698555465,1510.3965408691,469.9890648433,1577.914992871
桃園市,觀音區,6801200-010,金湖里,610.4408162947,2892.1959413169,497.5471526914,3098.6125385853
桃園市,觀音區,6801200-011,藍埔里,533.7905513283,1541.5176419374,484.592458476,1571.5726580424
桃園市,觀音區,6801200-012,大同里,457.3679255954,1353.9663212693,394.1183703133,1319.0798050042
桃園市,觀音區,6801200-013,大堀里,454.4104350286,1353.8009719864,427.3462821574,1473.7873614462
桃園市,觀音區,6801200-014,崙坪里,356.8285143434,1776.8608803244,325.6822302576,1983.1594181489
桃園市,觀音區,6801200-015,富源里,295.4018692237,2059.7803879381,233.0737613435,2341.0262114328
桃園市,觀音區,6801200-016,上大里,199.5953599145,1210.7890893401,238.4126589712,1427.8868915135
桃園市,觀音區,6801200-017,新坡里,91.847085652,407.9957873971,93.1196296601,492.9249668544
桃園市,觀音區,6801200-018,廣福里,183.8174754023,1384.6325458605,209.2066457836,1515.3950199546
桃園市,觀音區,6801200-019,塔腳里,99.8015447845,1067.5284343955,114.702056949,1224.393567505
桃園市,觀音區,6801200-020,保障里,148.0456038501,315.4526563774,134.1134807553,414.1050153352
桃園市,觀音區,6801200-021,草漯里,632.5119327953,2137.8803044072,604.705169167,2238.1573378497
桃園市,觀音區,6801200-022,樹林里,70.4284074821,811.4282247257,46.5077469842,871.1578320969
桃園市,觀音區,6801200-023,富林里,337.8128945719,1915.3395483649,313.092616688,2059.0830351095
桃園市,觀音區,6801200-024,草新里,7.3521231471,60.993928294,27.6323218461,112.07876084
桃園市,復興區,6801300-001,三民里,446.0540612911,1699.1549089065,377.7410365245,1668.8201849467
桃園市,復興區,6801300-002,澤仁里,460.3427709445,1062.4149348044,408.2334671498,1195.1592826729
桃園市,復興區,6801300-003,義盛里,376.2714451882,592.1618664138,363.7627526687,618.7399006273
桃園市,復興區,6801300-004,霞雲里,404.0427031349,771.0446805047,357.8818150299,795.9519120202
桃園市,復興區,6801300-005,長興里,252.5892722117,563.8085579651,236.7953979308,596.8965252281
桃園市,復興區,6801300-006,三光里,461.1182986957,715.4606771584,370.6102877057,780.3449054333
桃園市,復興區,6801300-007,奎輝里,235.8202014036,534.775364188,258.8131799441,619.2807914992
桃園市,復興區,6801300-008,華陵里,429.825876169,1744.7357580812,434.3976697622,1996.1937068331
桃園市,復興區,6801300-009,羅浮里,497.6698539487,1154.072533369,417.1123904799,1223.385576769
桃園市,復興區,6801300-010,高義里,420.3610805399,929.5822911765,393.5873422868,969.9263395639
宜蘭縣,宜蘭市,1000201-001,神農里,108.1454969211,104.8630198854,258.5674478868,66.8351825753
宜蘭縣,宜蘭市,1000201-002,民權里,163.5753328592,52.9590638372,206.8090843947,56.6452831233
宜蘭縣,宜蘭市,1000201-008,進士里,1157.3526510683,1697.6514766227,1109.5976854608,1755.2037902089
宜蘭縣,宜蘭市,1000201-009,南橋里,821.7975355583,1375.608334759,692.719908267,1467.5576545777
宜蘭縣,宜蘭市,1000201-010,建業里,673.7037609547,887.0981676266,614.3265082149,947.9832342706
宜蘭縣,宜蘭市,1000201-011,南津里,999.9546294813,1636.5850370959,883.9339687442,1733.1286911288
宜蘭縣,宜蘭市,1000201-012,凱旋里,1022.6453041944,1453.1460989451,864.5359086332,1571.3662449525
宜蘭縣,宜蘭市,1000201-013,黎明里,1387.8173259581,1691.7484493931,1277.4587260082,1704.5749975477
宜蘭縣,宜蘭市,1000201-014,東村里,955.7069852073,1218.1686214724,936.0464622812,1074.6215970589
宜蘭縣,宜蘭市,1000201-015,延平里,1054.3653227894,1349.5108412304,996.4721626742,1307.2401182222
宜蘭縣,宜蘭市,1000201-016,七張里,606.7203831073,1509.0373884767,523.2770490092,1655.5439327913
宜蘭縣,宜蘭市,1000201-017,慈安里,835.3124298214,1003.9618470949,804.3042768133,932.2453416906
宜蘭縣,宜蘭市,1000201-018,新民里,137.3175820808,392.9121081183,204.2511837504,265.8291796178
宜蘭縣,宜蘭市,1000201-019,東門里,182.2162473629,194.7109866816,321.0047726501,94.6910867103
宜蘭縣,宜蘭市,1000201-021,小東里,143.5476589266,43.9144171173,393.2197504287,65.8626931238
宜蘭縣,宜蘭市,1000201-022,菜園里,142.8077025491,59.1835776845,350.9935230976,81.1483420016
宜蘭縣,宜蘭市,1000201-023,孝廉里,179.0052537702,47.2323126031,401.2467799733,83.0208366891
宜蘭縣,宜蘭市,1000201-024,新生里,1206.1952429505,1789.390884357,1074.6796332722,1877.7831779867
宜蘭縣,宜蘭市,1000201-025,茭白里,923.8116075468,1320.9621737579,843.0525081862,1362.3461441834
宜蘭縣,宜蘭市,1000201-026,北津里,939.2285991685,1392.84692866,837.5592947583,1424.3006372457
宜蘭縣,宜蘭市,1000201-027,梅洲里,3071.8184884747,2763.1394226449,2796.6596813958,2711.3922254209
宜蘭縣,宜蘭市,1000201-028,北門里,172.1542362689,395.2637261431,189.264148218,272.5737720248
宜蘭縣,宜蘭市,1000201-031,中山里,236.978068265,101.7507458919,301.9052831087,103.530280889
宜蘭縣,宜蘭市,1000201-032,西門里,134.7706439598,356.8900124426,166.3777444526,257.4415247504
宜蘭縣,宜蘭市,1000201-034,南門里,137.9984856289,360.9422395324,240.2296748903,190.1294054072
宜蘭縣,宜蘭市,1000201-035,負郭里,309.1732472188,425.5875744731,299.6467698166,376.9000017458
宜蘭縣,宜蘭市,1000201-036,民族里,425.82136709,220.0991512743,346.6248040744,222.7917401927
宜蘭縣,宜蘭市,1000201-037,建軍里,1212.7975826879,995.6248413417,1042.4115608212,876.5381079398
宜蘭縣,宜蘭市,1000201-038,思源里,1090.1605176723,2505.6512851513,1085.3811704456,2154.5415384585
宜蘭縣,宜蘭市,1000201-039,文化里,174.6841170533,532.6061634979,180.4619761401,552.9537300013
宜蘭縣,宜蘭市,1000201-040,復興里,184.0010919469,399.0815426745,194.7783321373,368.3983507728
宜蘭縣,宜蘭市,1000201-041,成功里,125.0341151715,33.2283886833,261.475008247,65.4772364562
宜蘭縣,宜蘭市,1000201-042,新東里,131.943086049,38.6360164972,261.0234688742,72.909957765
宜蘭縣,宜蘭市,1000201-043,七結里,129.999952265,35.0751431337,279.1983649137,62.3699556852
宜蘭縣,宜蘭市,1000201-044,泰山里,147.3535061457,44.3227558395,305.7547649892,61.7667123465
宜蘭縣,宜蘭市,1000201-045,大新里,143.543031824,168.4175849435,304.4309527182,155.3092597767
宜蘭縣,宜蘭市,1000201-046,中興里,120.2205049659,37.3949518323,258.4050478868,67.5319885012
宜蘭縣,宜蘭市,1000201-047,擺厘里,122.0938203347,37.9342164972,261.0234688742,72.693877765
宜蘭縣,羅東鎮,1000202-004,大新里,147.2669465295,459.302211224,180.6693747588,508.6462235598
宜蘭縣,羅東鎮,1000202-005,東安里,832.7734700805,1873.5486045573,908.6753712252,1721.4909622429
宜蘭縣,羅東鎮,1000202-006,新群里,1854.1959800109,2712.3047057897,1725.8772110375,2804.9898960453
宜蘭縣,羅東鎮,1000202-007,羅莊里,1154.8965382061,1500.784830025,1004.5264035013,1557.9816478624
宜蘭縣,羅東鎮,1000202-008,南昌里,139.2967972009,69.4240553865,203.8449736746,68.4793579669
宜蘭縣,羅東鎮,1000202-009,南豪里,206.7932172751,93.0583425411,276.2547371052,102.8816959718
宜蘭縣,羅東鎮,1000202-010,成功里,108.9203187159,257.8152813488,164.061382808,232.220133458
宜蘭縣,羅東鎮,1000202-011,仁德里,155.9121475195,250.2829115336,165.4636609112,231.8426287889
宜蘭縣,羅東鎮,1000202-016,漢民里,722.687430312,1704.9191557896,684.452751897,1772.6254368528
宜蘭縣,羅東鎮,1000202-017,西安里,1095.0398341713,1164.4566178892,1007.9364558892,1095.9187848074
宜蘭縣,羅東鎮,1000202-018,北成里,1141.179754988,1239.7750439231,1032.6045007304,1287.4560134859
宜蘭縣,羅東鎮,1000202-019,賢文里,189.7359606165,306.8133841371,210.8162832672,333.6944700047
宜蘭縣,羅東鎮,1000202-020,公正里,132.8898236601,236.3431539391,174.9088968294,199.2674226096
宜蘭縣,羅東鎮,1000202-021,集祥里,134.1880405155,215.9418154926,233.3949336289,160.7283791617
宜蘭縣,羅東鎮,1000202-022,信義里,337.8123998109,642.7123141156,336.5190921909,702.799744185
宜蘭縣,羅東鎮,1000202-023,竹林里,997.65652052,1079.1889189554,880.3830416975,1010.6875634275
宜蘭縣,羅東鎮,1000202-024,仁愛里,1374.5996408274,1341.9866751171,1532.942780581,1503.6808662912
宜蘭縣,羅東鎮,1000202-025,樹林里,682.2715861922,1116.4310178463,680.6597868269,1242.7933523625
宜蘭縣,羅東鎮,1000202-026,國華里,133.3860037987,52.1843664337,257.1740381869,160.6001074898
宜蘭縣,羅東鎮,1000202-027,維揚里,251.8921279651,871.7511189114,288.5509916358,933.4741078325
宜蘭縣,羅東鎮,1000202-028,開明里,168.6826534384,662.4998130244,222.3511683063,558.2721047365
宜蘭縣,羅東鎮,1000202-029,中山里,229.1056673822,759.9513197762,279.9892922685,841.9027876536
宜蘭縣,羅東鎮,1000202-030,仁和里,189.3500556442,755.0846057888,186.2550328024,734.9919748736
宜蘭縣,蘇澳鎮,1000203-001,龍德里,2591.8081204425,1990.2512141201,2457.1807957948,2111.2033933252
宜蘭縣,蘇澳鎮,1000203-002,頂寮里,524.0583208578,1184.6314082856,409.7887336205,1174.6454314003
宜蘭縣,蘇澳鎮,1000203-003,永榮里,866.6580449272,2809.8279369605,827.4099610719,2848.9497727591
宜蘭縣,蘇澳鎮,1000203-004,存仁里,440.6554443694,1052.3147980687,402.0843516925,1082.8508867285
宜蘭縣,蘇澳鎮,1000203-005,港邊里,651.2379656048,1280.1685099309,589.7335793343,1235.6536123244
宜蘭縣,蘇澳鎮,1000203-007,隘丁里,2040.7385517761,4012.1737976993,2102.4405901366,4248.9513544989
宜蘭縣,蘇澳鎮,1000203-008,新城里,984.0618935819,1894.6085839255,913.3965240731,2004.5752536489
宜蘭縣,蘇澳鎮,1000203-009,聖湖里,2042.3981988792,4178.1229572611,2145.8521215305,4067.7981117606
宜蘭縣,蘇澳鎮,1000203-010,蘇西里,804.6112852776,1346.1292297192,815.1687280401,1436.4365880702
宜蘭縣,蘇澳鎮,1000203-011,蘇北里,363.7412841656,775.3290548708,348.7603816333,804.8629468376
宜蘭縣,蘇澳鎮,1000203-012,蘇南里,373.3411515917,486.3344403535,335.6295701202,470.0785723574
宜蘭縣,蘇澳鎮,1000203-013,蘇東里,491.2604432774,577.5513489287,485.0586136875,538.6753988635
宜蘭縣,蘇澳鎮,1000203-014,長安里,391.9691334719,565.642254314,343.2671575321,500.0740974491
宜蘭縣,蘇澳鎮,1000203-015,永光里,186.1928483833,430.9707604353,194.2448799047,349.5251907941
宜蘭縣,蘇澳鎮,1000203-016,永春里,644.8799730445,971.0916247844,600.9464768911,1051.4178232101
宜蘭縣,蘇澳鎮,1000203-017,永樂里,478.1027008767,886.725804707,384.6449375895,897.5994035284
宜蘭縣,蘇澳鎮,1000203-018,南安里,260.8090614841,464.5590995372,226.6377959384,495.8895714995
宜蘭縣,蘇澳鎮,1000203-019,南正里,308.9454861861,342.5898602815,269.9022162183,365.7888979602
宜蘭縣,蘇澳鎮,1000203-020,南成里,326.8208142755,481.6139247558,272.4549145121,448.0209279904
宜蘭縣,蘇澳鎮,1000203-021,南興里,150.8196427973,153.9402200906,266.8224437963,156.7441313955
宜蘭縣,蘇澳鎮,1000203-022,南寧里,165.3467402893,77.5044372405,316.3585905565,118.9657839783
宜蘭縣,蘇澳鎮,1000203-023,南建里,331.2111027635,1305.2568286702,295.178396411,1381.6750850171
宜蘭縣,蘇澳鎮,1000203-024,東澳里,615.7031736207,890.302415259,526.8915960417,863.3337791915
宜蘭縣,蘇澳鎮,1000203-025,南強里,887.0019798895,1123.9175952025,768.7410122251,1121.8323207808
宜蘭縣,蘇澳鎮,1000203-026,朝陽里,830.1693792495,1324.6276567534,788.366816203,1459.2957579021
宜蘭縣,蘇澳鎮,1000203-027,聖愛里,141.2998918421,35.0751431337,293.0343244009,61.1539876852
宜蘭縣,頭城鎮,1000204-001,石城里,377.1141482002,708.8167084529,347.35752791,679.9213488176
宜蘭縣,頭城鎮,1000204-002,大里里,498.3474863293,912.4511175112,449.883434799,945.5764541049
宜蘭縣,頭城鎮,1000204-003,大溪里,1215.7938359953,1134.0174294672,1239.8246199991,1170.7197624767
宜蘭縣,頭城鎮,1000204-004,合興里,337.5194427915,474.3672658112,291.9473063815,384.7639863026
宜蘭縣,頭城鎮,1000204-005,更新里,1329.6378820695,1453.4594671561,1241.1686557101,1608.8903596407
宜蘭縣,頭城鎮,1000204-006,外澳里,753.3897291447,779.5321200353,803.2409330137,806.4291565303
宜蘭縣,頭城鎮,1000204-007,港口里,299.3906660418,584.3861204911,288.4774854808,586.9080292226
宜蘭縣,頭城鎮,1000204-008,武營里,1247.6226164297,923.3765307797,1061.8006806595,849.2496808798
宜蘭縣,頭城鎮,1000204-009,大坑里,565.3898660069,890.4426099168,519.0998827266,877.6473598634
宜蘭縣,頭城鎮,1000204-010,城東里,228.5915234786,320.5988949408,249.8374967947,357.0292370097
宜蘭縣,頭城鎮,1000204-011,城北里,236.2872262073,363.6228294259,213.318246253,264.6381338252
宜蘭縣,頭城鎮,1000204-012,城西里,58.8396806436,63.1497728238,150.7199927386,127.230594409
宜蘭縣,頭城鎮,1000204-013,城南里,160.1380761392,295.7878432242,170.8837416531,218.6318304693
宜蘭縣,頭城鎮,1000204-014,竹安里,2372.3546491628,3198.0770946459,2405.4493573033,3344.3917796864
宜蘭縣,頭城鎮,1000204-015,新建里,1237.4169754014,1874.8754060406,1156.5182558925,1982.3125558836
宜蘭縣,頭城鎮,1000204-016,拔雅里,859.9527947183,950.6152596455,824.0246832394,842.7264250366
宜蘭縣,頭城鎮,1000204-017,福成里,2791.6391378313,1257.1682560731,2914.1286211135,1255.1360571592
宜蘭縣,頭城鎮,1000204-018,金面里,1171.0606122781,1076.6119616735,1119.6172904341,1161.3805569559
宜蘭縣,頭城鎮,1000204-019,金盈里,460.8642338289,759.4759606797,417.5128885985,762.0343712401
